RecordNumber	Tags	Indicators	Content	
190	600	10	$aJurjānī, ʻAbd al-Qāhir ibn ʻAbd al-Raḥmān,$d-1078?$tDalāʼil al-iʻjāz.
190	650	\0	$aArabic language.
190	650	\7	$aArabic language.$2fast$0(OCoLC)fst00812287
190	710	2\	$aPrinceton University.$bLibrary.
190	730	0\	$aArabic Collections Online.
190	776	08	$iPrint version:$aḤalabī, Muḥammad al-Ḥanīfī.$tKitāb Dalāʼil al-iʻjāz fī ʻilm al-maʻānī$w(NjP)862656$w(OCoLC)29834581
190	856	40	$uhttp://hdl.handle.net/2333.1/95x69zx4 
190	880	1\	$6100-01$aحلبي، محمد الحنيفي.
190	880	10	$6240-02$aدلائل الاعجاز
190	880	10	$6245-03$aكتاب دلائل الاعجاز في علم المعاني /$cجمع محمد الحنيفي الحلبي.
190	880	3\	$6246-04$aدلائل الاعجاز
190	880	\\	$6250-05$aالطبعة 1.
190	880	\\	$6260-06$aحلب :$bالمطبعة العلمية،$c1324 [1924]
190	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
190	999	\\	$iNjP_862656$o(OCoLC)ocm29834581$sprinceton_aco004415:$e(ERROR-MISC)$sprinceton_aco004415:
			
191	LDR		01842nam a2200349Mi 4500
191	001		7010983
191	003		NjP
191	006		m\\\\\\\\d\\\\\\\\
191	007		cr\cn\|||m|||a
191	008		200626s1907\\\\ua\a\\\fo\\\\\000\0\araod
191	040	\\	$aZYU$bara$erda$cZYU
191	100	1\	$6880-01$aZaydān, Ibrāhīm,$eAuteur.
191	245	13	$6880-02$aal-Ṭariqat al-mubtakarat li taʻlīm al-qirāʼat ̈al-arabiyah$h[Texte imprimé].$nal-ǧuz al-rabiʻ :$bmuzayanat bil-rusūm wamuhalāt bil šakl al-kāmil /$cIbrāhīm Zaydān.
191	260	\\	$6880-03$aMiṣr :$bMaṭbaʻat al-Hilāl,$c1907.
191	300	\\	$aonline resource (1 vol. (176) p.) :$bill.
191	336	\\	$atext$2rdacontent
191	337	\\	$acomputer$2rdamedia
191	338	\\	$aonline resource$2rdacarrier
191	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
191	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
191	562	\\	$aVol. 4 seulement.
191	562	\\	$aYuṭlab min maktabat al-Hilāl bil-Faǧalat bi Miṣr wa min makatib al-sahirat.
191	650	\7	$aArabe (langue)$xManuels d'enseignement.$2ram
191	710	2\	$aPrinceton University.$bLibrary.
191	730	0\	$aArabic Collections Online.
191	776	08	$iPrint version:$aZaydān, Ibrāhīm, Auteur.$tal-Ṭariqat al-mubtakarat li taʻlīm al-qirāʼat ̈al-arabiyah$w(NjP)7010983$w(OCoLC)493853600
191	856	40	$uhttp://hdl.handle.net/2333.1/tb2rbzqb 
191	880	1\	$6100-01$aزيدان، ابراهيم.
191	880	12	$6245-02$aالطريقة المبتكرة لتعليم القراءة العربية /$cابراهيم زيدان.
191	880	\\	$6260-03$aمصر :$bمطبعة الهلال،$c1907.
191	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
191	999	\\	$iNjP_7010983$o(OCoLC)ocn493853600$sprinceton_aco004290:$e(ERROR-MISC)$sprinceton_aco004290:
			
192	LDR		01681nam a2200337Mi 4500
192	001		1317122
192	003		NjP
192	006		m\\\\\\\\d\\\\\\\\
192	007		cr\cn\|||m|||a
192	008		200626s1891\\\\ua\\\\\\o\\\\\000\0\ara\d
192	040	\\	$aZYU$bara$erda$cZYU
192	100	1\	$6880-01$aKhilāṭ, Dīmitri.
192	245	10	$6880-02$aKitāb Sifr al-safar ilá maʻriḍ al-ḥaḍar /$ctaʼlīf Dīmitrī ibn Niʻmat Allāh Khallāṭ al-Ṭarābulusī al-Sūrī.
192	260	\\	$6880-03$aMiṣr :$bMaṭbaʻat al-Muqtaṭaf,$c1891.
192	300	\\	$aonline resource (282 pages)
192	336	\\	$atext$2rdacontent
192	337	\\	$acomputer$2rdamedia
192	338	\\	$aonline resource$2rdacarrier
192	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
192	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
192	546	\\	$aTitle-page and text in Arabic.
192	650	\0	$aEurope$xDescription and travel.
192	710	2\	$aPrinceton University.$bLibrary.
192	730	0\	$aArabic Collections Online.
192	776	08	$iPrint version:$aKhilāṭ, Dīmitri.$tKitāb Sifr al-safar ilá maʻriḍ al-ḥaḍar$w(NjP)1317122$w(OCoLC)42873268
192	856	40	$uhttp://hdl.handle.net/2333.1/rfj6qg0n 
192	880	1\	$6100-01$aخلاط، ديمتر.
192	880	10	$6245-02$aكتاب سفر السفر الى معرض الحضر /$cتأليف ديمتري بن نعمة الله خلاط الطرابلسي السوري.
192	880	\\	$6260-03$aمصر :$bمطبعة المقتطف،$c1891.
192	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
192	999	\\	$iNjP_1317122$o(OCoLC)ocm42873268$sprinceton_aco004366:$e(ERROR-MISC)$sprinceton_aco004366:
			
193	LDR		02086nam a2200421Mi 4500
193	001		277103
193	003		NjP
193	006		m\\\\\\\\d\\\\\\\\
193	007		cr\cn\|||m|||a
193	008		200626s1974\\\\ir\\\\\\ob\\\\000\0dara\d
193	040	\\	$aZYU$bara$erda$cZYU
193	043	\\	$aa-iq---
193	100	1\	$6880-01$aQumī Vishnavī, Qavām al-Dīn.
193	245	10	$6880-02$aAṣḥāb rasūl al-thaqalīn fī ḥarb al-Siffīn /$ctaʼlīf Qavām al-Dīn Qumī Vishnavī.
193	260	\\	$6880-03$aQum :$bChāpkhānah-i Islām,$c1353 [1974]
193	300	\\	$aonline resource (144 pages)
193	336	\\	$atext$2rdacontent
193	337	\\	$acomputer$2rdamedia
193	338	\\	$aonline resource$2rdacarrier
193	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
193	504	\\	$aIncludes bibliographical references.
193	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
193	600	00	$6880-04$aʻAlī ibn Abī Ṭālib,$cCaliph,$dapproximately 600-661.
193	600	07	$aʻAlī ibn Abī Ṭālib,$cCaliph,$dapproximately 600-661.$2fast$0(OCoLC)fst01804105
193	650	\0	$aShiites$xHistory.
193	650	\0	$aSiffīn (Iraq), Battle of, 661.
193	650	\7	$aShiites.$2fast$0(OCoLC)fst01115976
193	655	\7	$aHistory.$2fast$0(OCoLC)fst01411628
193	710	2\	$aPrinceton University.$bLibrary.
193	730	0\	$aArabic Collections Online.
193	776	08	$iPrint version:$aQumī Vishnavī, Qavām al-Dīn.$tAṣḥāb rasūl al-thaqalīn fī ḥarb al-Siffīn$w(NjP)277103$w(OCoLC)38631944
193	856	40	$uhttp://hdl.handle.net/2333.1/6wwpzs96 
193	880	1\	$6100-01$aقمي ڤشنڤي، قڤام الدين.
193	880	10	$6245-02$aأصحاب رسول الثقلين في حرب السفين /$cتأليف قڤام الدين قمي ڤشنڤي.
193	880	\\	$6260-03$aقم :$bچاپڅانۀ إسلام،$c١٣٥٣ [١٩٧٤]
193	880	04	$6600-04$aعلي بن أبي طالب.
193	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
193	999	\\	$iNjP_277103$o(OCoLC)ocm38631944$sprinceton_aco003039$e(ERROR-MISC)$sprinceton_aco003039
			
194	LDR		01950nam a2200409Mi 4500
194	001		442710
194	003		NjP
194	006		m\\\\\\\\d\\\\\\\\
194	007		cr\cn\|||m|||a
194	008		200626s1983\\\\ir\\\\\\o\\\\\000\0\ara\d
194	040	\\	$aZYU$bara$erda$cZYU
194	041	1\	$aara$hper
194	100	1\	$6880-01$aṬabāṭabāʼī, Muḥammad Ḥusayn.
194	245	13	$6880-02$aal-Qurʼan fi al-Islām /$cMuḥammad Ḥusain al-Ṭabāṭabāʼī ; translated by Aḥmad al-Ḥusainī.
194	260	\\	$6880-03$aṬihrān :$bSāzmān-i Tablīghāti-i Islāmī,$c1404 A.H. [1983]
194	300	\\	$aonline resource (224 pages)
194	336	\\	$atext$2rdacontent
194	337	\\	$acomputer$2rdamedia
194	338	\\	$aonline resource$2rdacarrier
194	500	\\	$aArabic translation of a Persian work on the Qurʼan in Islam.
194	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
194	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
194	630	00	$aQurʼan.
194	650	\0	$aIslam.
194	630	07	$aQurʼan.$2fast$0(OCoLC)fst01842877
194	650	\7	$aIslam.$2fast$0(OCoLC)fst00979776
194	700	1\	$6880-04$aḤusaini, Aḥmad.
194	710	2\	$aPrinceton University.$bLibrary.
194	730	0\	$aArabic Collections Online.
194	776	08	$iPrint version:$aṬabāṭabāʼī, Muḥammad Ḥusayn.$tal-Qurʼan fi al-Islām$w(NjP)442710$w(OCoLC)45589412
194	856	40	$uhttp://hdl.handle.net/2333.1/xwdbs4tx 
194	880	1\	$6100-01$aطباطبائي، محمد حسين.
194	880	12	$6245-02$aالقرآن في الاسلام /$cمحمد حسن الطباطبائي ؛ ترجمة احمد الحسني.
194	880	\\	$6260-03$aطهران :$bسازمان تبلىغات اسلامى،$c1404 ا.ه. [1983]
194	880	1\	$6700-04$aحسن، احمد.
194	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
194	999	\\	$iNjP_442710$o(OCoLC)ocm45589412$sprinceton_aco003916:$e(ERROR-MISC)$sprinceton_aco003916:
			
195	LDR		01752nam a2200397Mi 4500
195	001		470434
195	003		NjP
195	006		m\\\\\\\\d\\\\\\\\
195	007		cr\cn\|||m|||a
195	008		200626s1944\\\\le\ab\\\o\\\\\000\0\ara\d
195	040	\\	$aZYU$bara$erda$cZYU
195	043	\\	$aa-iq---
195	100	1\	$6880-01$aLādiqī, ʻAbd al-Ḥalīm.
195	245	10	$6880-02$aḤalāwat al-firāq fī al-ʻIrāq /$cʻAbd al-Ḥalīm al-Lādiqī.
195	260	\\	$6880-03$a[Beirut] :$bDār al-Nahḍah,$c1944.
195	300	\\	$aonline resource (88 pages) :$billustrations, map
195	336	\\	$atext$2rdacontent
195	337	\\	$acomputer$2rdamedia
195	338	\\	$aonline resource$2rdacarrier
195	490	1\	$6880-04$aal-Majānī ;$v4
195	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
195	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
195	651	\0	$aIraq.
195	651	\7	$aIraq.$2fast$0(OCoLC)fst01205757
195	710	2\	$aPrinceton University.$bLibrary.
195	730	0\	$aArabic Collections Online.
195	776	08	$iPrint version:$aLādiqī, ʻAbd al-Ḥalīm.$tḤalāwat al-firāq fī al-ʻIrāq$w(NjP)470434$w(OCoLC)26452943
195	830	\0	$6880-05$aMajānī ;$v4.
195	856	40	$uhttp://hdl.handle.net/2333.1/fttdz90x 
195	880	1\	$6100-01$aلادقي، عبد الحليم.
195	880	10	$6245-02$aحلاوة الفراق في العراق /$cعبد الحليم اللادقي.
195	880	\\	$6260-03$a[بيروت] :$bدار النهضة،$c1944.
195	880	1\	$6490-04$aالمجاني ؛$v4
195	880	\0	$6830-05$aمجاني ؛$v4.
195	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
195	999	\\	$iNjP_470434$o(OCoLC)ocm26452943$sprinceton_aco003791:$e(ERROR-MISC)$sprinceton_aco003791:
			
196	LDR		02443nam a2200505Mi 4500
196	001		1704327
196	003		NjP
196	006		m\\\\\\\\d\\\\\\\\
196	007		cr\cn\|||m|||a
196	008		200626s1911\\\\le\\\\\\o\\\\\000\0\ara\d
196	040	\\	$aZYU$bara$erda$cZYU
196	041	1\	$aara$hfre
196	100	1\	$6880-01$aDoumer, Paul,$d1857-1932.
196	240	10	$aLivre de mes fils.$lArabic
196	245	10	$6880-02$aKitāb al-Banīn /$cwaḍʻ Būl Dūmir, taʻrīb ʻAbd al-Ghanī al-ʻUraysī.
196	246	3\	$6880-03$aBanīn
196	250	\\	$6880-04$aal-Ṭabʻah 1.
196	260	\\	$6880-05$aBayrūt :$bal-Maṭbaʻah al-Ahlīyah,$c1329 [1911]
196	300	\\	$aonline resource (284 pages)
196	336	\\	$atext$2rdacontent
196	337	\\	$acomputer$2rdamedia
196	338	\\	$aonline resource$2rdacarrier
196	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
196	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
196	546	\\	$aTranslation of: Livre de mes fils.
196	650	\0	$aYoung men$xConduct of life.
196	650	\0	$aFrench literature$vTranslations into Arabic.
196	650	\0	$aArabic literature$xTranslations from French.
196	650	\7	$aFrench literature.$2fast$0(OCoLC)fst00934688
196	650	\7	$aYoung men$xConduct of life.$2fast$0(OCoLC)fst01183266
196	655	\7	$aTranslations.$2fast$0(OCoLC)fst01423791
196	700	1\	$6880-06$aʻUraysī, ʻAbd al-Ghanī,$d1890-1916.
196	710	2\	$aPrinceton University.$bLibrary.
196	730	0\	$aArabic Collections Online.
196	776	08	$iOnline version:$aDoumer, Paul, 1857-1932.$sLivre de mes fils. Arabic.$tKitāb al-Banīn.$bal-Ṭabʻah 1.$dBayrūt : al-Maṭbaʻah al-Ahlīyah, 1329 [1911]$w(OCoLC)657075425
196	776	08	$iPrint version:$aDoumer, Paul, 1857-1932.$tKitāb al-Banīn$w(NjP)1704327$w(OCoLC)35048787
196	856	40	$uhttp://hdl.handle.net/2333.1/f1vhhx6s 
196	880	1\	$6100-01$aدومر, بول,$d1857-1932.
196	880	10	$6245-02$aكتاب البنين /$cوضع بول دومر، تعريب عبد الغني العريسي.
196	880	3\	$6246-03$aبنين
196	880	\\	$6250-04$aالطبعة 1.
196	880	\\	$6260-05$aبيروت :$bالمطبعة الاهلية،$c1329 [1911]
196	880	1\	$6700-06$aعريسي، عبد الغني،$d1890-1916.
196	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
196	999	\\	$iNjP_1704327$o(OCoLC)ocm35048787$sprinceton_aco004423:$e(ERROR-880)(ERROR-MISC)$sprinceton_aco004423:
			
197	LDR		01780nam a2200337Mi 4500
197	001		463051
197	003		NjP
197	006		m\\\\\\\\d\\\\\\\\
197	007		cr\cn\|||m|||a
197	008		200626s1954\\\\ua\\\\\\o\\\\\000\0\ara\d
197	040	\\	$aZYU$bara$erda$cZYU
197	110	2\	$6880-01$aMaʻhad al-Dirāsāt al-ʻArabīyah al-ʻĀliyah.
197	245	13	$6880-02$aal-Niẓām al-dākhilī.
197	260	\\	$6880-03$a[Cairo] :$bJāmiʻat al-Duwal al-ʻArabīyah, Maʻhad al-Dirāsāt al-ʻArabīyah al-ʻĀliyah,$c1954.
197	300	\\	$aonline resource (14 pages)
197	336	\\	$atext$2rdacontent
197	337	\\	$acomputer$2rdamedia
197	338	\\	$aonline resource$2rdacarrier
197	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
197	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
197	610	20	$aMaʻhad al-Dirāsāt al-ʻArabīyah al-ʻĀliyah.
197	610	27	$aMaʻhad al-Dirāsāt al-ʻArabīyah al-ʻĀliyah.$2fast$0(OCoLC)fst00580108
197	710	2\	$aPrinceton University.$bLibrary.
197	730	0\	$aArabic Collections Online.
197	776	08	$iPrint version:$aMaʻhad al-Dirāsāt al-ʻArabīyah al-ʻĀliyah.$tal-Niẓām al-dākhilī$w(NjP)463051$w(OCoLC)26275675
197	856	40	$uhttp://hdl.handle.net/2333.1/4qrfjhc5 
197	880	2\	$6110-01$aمعهد الدراسات العربية العالية.
197	880	12	$6245-02$aالنظام الداخلي.
197	880	\\	$6260-03$a[القاهرة] :$bجامعة الدول العربية، معهد الدراسات العربية العالية،$c1954.
197	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
197	999	\\	$iNjP_463051$o(OCoLC)ocm26275675$sprinceton_aco004231:$sprinceton_aco004232:$e(ERROR-MISC)$sprinceton_aco004231:$sprinceton_aco004232:
			
198	LDR		01697nam a2200337Mi 4500
198	001		2784988
198	003		NjP
198	006		m\\\\\\\\d\\\\\\\\
198	007		cr\cn\|||m|||a
198	008		200626s192u\\\\ua\\\\\\o\\\\\000\0\ara\d
198	040	\\	$aZYU$bara$erda$cZYU
198	100	1\	$6880-01$aĀlūsī, Nuʻmān ibn Maḥmūd,$d1836-1899.
198	245	13	$6880-02$aal-Ajwibah al-ʻaqlīyah li-ashrafīyat al-sharīʻah al-Muḥammadīyah.
198	260	\\	$6880-03$a[Cairo] :$bIdārat al-Ṭibāʻah al-Munīrīyah,$c[192-?]
198	300	\\	$aonline resource (15 pages)
198	336	\\	$atext$2rdacontent
198	337	\\	$acomputer$2rdamedia
198	338	\\	$aonline resource$2rdacarrier
198	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
198	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
198	546	\\	$aIn Arabic.
198	650	\0	$aIslam$vPrayers and devotions$xArabic.
198	710	2\	$aPrinceton University.$bLibrary.
198	730	0\	$aArabic Collections Online.
198	776	08	$iPrint version:$aĀlūsī, Nuʻmān ibn Maḥmūd, 1836-1899.$tal-Ajwibah al-ʻaqlīyah li-ashrafīyat al-sharīʻah al-Muḥammadīyah$w(NjP)2784988$w(OCoLC)42799639
198	856	40	$uhttp://hdl.handle.net/2333.1/5hqbzw55 
198	880	1\	$6100-01$aآلوسي، نعمان بن محمود،$d1836-1899.
198	880	12	$6245-02$aالاجوبة العقلية لأشرفية الشريعة المحمدية.
198	880	\\	$6260-03$a[القاهرة؟] :$bادارة الطباعة المنيرية،$c[192؟]
198	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
198	999	\\	$iNjP_2784988$o(OCoLC)ocm42799639$sprinceton_aco004302:$e(ERROR-MISC)$sprinceton_aco004302:
			
199	LDR		01862nam a2200397Mi 4500
199	001		313605
199	003		NjP
199	006		m\\\\\\\\d\\\\\\\\
199	007		cr\cn\|||m|||a
199	008		200626s1960\\\\iq\ac\\\o\\\\f000\0\ara\d
199	040	\\	$aZYU$bara$erda$cZYU
199	043	\\	$aa-iq---
199	245	00	$6880-01$aMaṣlaḥat Ṣanʻ al-Sukkar fī al-Mawṣil.
199	260	\\	$6880-02$aal-Mawṣil :$bMaṭbaʻat al-Hadaf,$c1960.
199	300	\\	$aonline resource (24 pages) :$billustrations, portrait
199	336	\\	$atext$2rdacontent
199	337	\\	$acomputer$2rdamedia
199	338	\\	$aonline resource$2rdacarrier
199	500	\\	$aAt head of title: al-Jumhūrīyah al-ʻIrāqīyah, Wizārat al-Ṣināʻah.
199	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
199	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
199	610	20	$aMaṣlaḥat Ṣanʻ al-Sukkar (Mosul, Iraq)
199	650	\0	$aSugar beet industry$zIraq$zMosul.
199	610	27	$aMaṣlaḥat Ṣanʻ al-Sukkar (Mosul, Iraq)$2fast$0(OCoLC)fst01493086
199	650	\7	$aSugar beet industry.$2fast$0(OCoLC)fst01137361
199	651	\7	$aIraq$zMosul.$2fast$0(OCoLC)fst01202687
199	710	1\	$6880-03$aIraq.$bWizārat al-Ṣināʻah.
199	710	2\	$aPrinceton University.$bLibrary.
199	730	0\	$aArabic Collections Online.
199	776	08	$iPrint version:$tMaṣlaḥat Ṣanʻ al-Sukkar fī al-Mawṣil$w(NjP)313605$w(OCoLC)78955273
199	856	40	$uhttp://hdl.handle.net/2333.1/wh70s7pw 
199	880	00	$6245-01$aمصلحة صنع السكر في الموصل.
199	880	\\	$6260-02$aالموصل :$bمطبعة الهدف،$c1960.
199	880	1\	$6710-03$aالعراق.$bوزارة الصناعة.
199	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
199	999	\\	$iNjP_313605$o(OCoLC)ocm78955273$sprinceton_aco003795:$e(ERROR-MISC)$sprinceton_aco003795:
			
200	LDR		01515nam a2200385Mi 4500
200	001		817633
200	003		NjP
200	006		m\\\\\\\\d\\\\\\\\
200	007		cr\cn\|||m|||a
200	008		200626s1943\\\\le\\\\\\o\\\\\000\0\ara\d
200	040	\\	$aZYU$bara$erda$cZYU
200	100	1\	$6880-01$aAshqar, Asad.
200	245	10	$6880-02$aMaʻābid al-rīf /$cAsʻad Ashqar.
200	260	\\	$6880-03$aBayrūt :$bDār al-Nahḍah,$c[1943]
200	300	\\	$aonline resource (112 pages)
200	336	\\	$atext$2rdacontent
200	337	\\	$acomputer$2rdamedia
200	338	\\	$aonline resource$2rdacarrier
200	490	1\	$6880-04$aMajānī.
200	500	\\	$aNovel.
200	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
200	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
200	655	\7	$aNovels.$2lcgft
200	710	2\	$aPrinceton University.$bLibrary.
200	730	0\	$aArabic Collections Online.
200	776	08	$iPrint version:$aAshqar, Asad.$tMaʻābid al-rīf$w(NjP)817633$w(OCoLC)28458130
200	830	\0	$6880-05$aMajānī.
200	856	40	$uhttp://hdl.handle.net/2333.1/s1rn909g 
200	880	1\	$6100-01$aاشقر، اسد.
200	880	10	$6245-02$aمعابد الريف /$cاسعد اشقر.
200	880	\\	$6260-03$aبيروت :$bدار النهضة،$c[1943]
200	880	1\	$6490-04$aمجاني.
200	880	\0	$6830-05$aمجاني.
200	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
200	999	\\	$iNjP_817633$o(OCoLC)ocm28458130$sprinceton_aco002786$e(ERROR-MISC)$sprinceton_aco002786
			
201	LDR		02762nam a2200505Mi 4500
201	001		479859
201	003		NjP
201	006		m\\\\\\\\d\\\\\\\\
201	007		cr\cn\|||m|||a
201	008		200626s1987\\\\ir\a\\\\ob\\\\000\0\ara\d
201	040	\\	$aZYU$bara$erda$cZYU
201	100	1\	$6880-01$aShahīd al-Awwal, Muḥammad ibn Makkī,$d1333 or 1334-1380.
201	240	10	$6880-02$aAlfīyah fī al-ṣalāh al-yawmīyah
201	245	13	$6880-03$aal-Alfīyah wa-al-Nafalīyah /$clil-Shahīd al-Awwal Muḥammad ibn Makkī al-ʻĀmilī.
201	246	3\	$6880-04$aAlfīyah
201	246	3\	$6880-05$aNafalīyah fī bayān mā fī al-ṣalāh
201	250	\\	$6880-06$aal-Ṭabʻah 1.
201	260	\\	$6880-07$aQum :$bMarkaz al-Nashr al-tābiʻ lil-Maktab al-Iʻlām al-Islāmī,$c1408 [1988]
201	300	\\	$aonline resource (147 pages) :$billustrations
201	336	\\	$atext$2rdacontent
201	337	\\	$acomputer$2rdamedia
201	338	\\	$aonline resource$2rdacarrier
201	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
201	504	\\	$aIncludes bibliographical references.
201	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
201	650	\0	$aPrayer$xIslam$vEarly works to 1800.
201	650	\0	$aIslam$xCustoms and practices$vEarly works to 1800.
201	650	\7	$aIslam$xCustoms and practices.$2fast$0(OCoLC)fst00979785
201	650	\7	$aPrayer$xIslam.$2fast$0(OCoLC)fst01074698
201	655	\7	$aEarly works.$2fast$0(OCoLC)fst01411636
201	700	12	$6880-08$aShahīd al-Awwal, Muḥammad ibn Makkī,$d1333 or 1334-1380.$tNafalīyah fī bayān mā fī al-ṣalāh.
201	710	2\	$aPrinceton University.$bLibrary.
201	730	0\	$aArabic Collections Online.
201	776	08	$iPrint version:$aShahīd al-Awwal, Muḥammad ibn Makkī, 1333 or 1334-1380.$tal-Alfīyah wa-al-Nafalīyah$w(NjP)479859$w(OCoLC)26285976
201	856	40	$uhttp://hdl.handle.net/2333.1/sxksn8t9 
201	880	1\	$6100-01$aشهيد الاول، محمد بن مكي،$d1333 or 1334-1380.
201	880	10	$6240-02$aالفية في الصلاه اليومية
